ROW_ID,EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
24,-0.16595361,0.01008262,0.16982045,-0.37613665,0.19466052,0.03664087,0.27856887,0.24621318,0.61330155,0.01602737,-0.66308176,-0.04399187,0.72481288,-0.15371624,0.60504830,-0.11234943,-0.12840725,-0.22268773,0.07348397,0.08523376,0.34346180,0.18427886,0.16018068,0.01890540,1.69578209,0.12076838,0.23727639,0.07164515,-0.29425138,-0.84379338,0.02051663,0.32075911,0.09223511,0.27585665,-0.23065145,-0.11679291,0.33859309,0.46510089,0.21300871,0.52622586,0.42815681,-0.13275806,0.42825215,-0.09218664,-0.28149674,0.56731436,-0.25917798,0.16861928,-0.11785939,-0.12317940,100001_202102,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-02-01,24,0.3258,0.77820453,0.99193179,1048526.41,265842.37,265842.37,3,0,720,10,1361104.27,0.06032,164203.68,0.0,0.0,0.0,8459.73,185.69,0,,0.0,389887.21,2.893483,0.0353,99618.27,RECUPERACION
25,-0.16355939,0.01063667,0.18223307,-0.39158809,0.19827057,0.08097089,0.26720101,0.26517077,0.59432857,0.01731783,-0.64898041,-0.02328796,0.73657752,-0.15932309,0.61230899,-0.14602598,-0.13075805,-0.23541248,0.09320819,0.09143274,0.34182230,0.15236409,0.13566209,-0.00127619,1.71345929,0.09963296,0.23898348,0.07259577,-0.28454619,-0.84309869,0.03993428,0.34257299,0.04928667,0.28984179,-0.22526450,-0.12081674,0.33567844,0.44257627,0.20789295,0.52573020,0.46157598,-0.11244123,0.44409785,-0.09196475,-0.27588145,0.58299584,-0.26272759,0.17614141,-0.07677452,-0.11827704,100001_202103,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-03-01,25,0.31746667,0.79601513,0.99193179,1048526.41,264971.3,264971.3,3,0,750,10,1361104.27,0.06032,171045.5,0.0,0.0,0.0,8459.73,185.69,0,,0.0,440876.4,2.893483,0.041339,72629.73,RECUPERACION
26,-0.14359963,0.01361155,0.13123575,-0.37073582,0.19870428,-0.02015630,0.28934011,0.20441531,0.63195035,0.00914626,-0.64657713,-0.08207841,0.71585062,-0.13527764,0.59594764,-0.07527941,-0.13274093,-0.20413530,0.06318036,0.07082089,0.33252230,0.20998858,0.20443928,0.03159309,1.69984092,0.12332396,0.25493046,0.07015967,-0.27233052,-0.85437571,0.00684423,0.29261944,0.16192939,0.24566234,-0.27045355,-0.12154138,0.32290379,0.48533870,0.19931324,0.48828792,0.37900076,-0.11978745,0.39583321,-0.08535343,-0.28240654,0.52565830,-0.29574263,0.16906308,-0.14681837,-0.12252982,100001_202104,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-04-01,26,0.30913333,0.81382574,0.99193179,1048526.41,263788.97,263788.97,3,0,780,9,1361104.27,0.06032,177887.32,0.0,0.0,0.0,8459.73,185.69,0,,0.0,399352.09,2.893483,0.028531,93389.7,RECUPERACION
27,-0.14337364,0.00761436,0.14666922,-0.38725075,0.19459265,0.04586510,0.27670729,0.21861607,0.61192073,0.00811109,-0.64209667,-0.04346682,0.73279720,-0.14486340,0.60258828,-0.11853037,-0.13005307,-0.22112884,0.08689794,0.07996027,0.33155938,0.17316787,0.17468740,0.00150203,1.70660554,0.09788011,0.25335875,0.07227374,-0.26702589,-0.85364297,0.02807164,0.31906534,0.10336056,0.26603783,-0.26514104,-0.12700614,0.32067019,0.45545858,0.18698939,0.49316410,0.41134465,-0.09780140,0.41575676,-0.08572523,-0.27492181,0.55474838,-0.29344636,0.17299122,-0.08924997,-0.11680386,100001_202105,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-05-01,27,0.3008,0.83163634,0.99193179,1048526.41,262295.4,262295.4,3,0,810,9,1361104.27,0.06032,184729.14,0.0,0.0,0.0,8459.73,185.69,0,,0.0,435020.87,2.893483,0.036741,92202.4,RECUPERACION
28,-0.13943216,0.01091225,0.15347159,-0.39723296,0.19897894,0.07176463,0.27102068,0.23348473,0.60080242,0.00931557,-0.62956320,-0.03460741,0.74015442,-0.14825461,0.60709772,-0.13918986,-0.13061737,-0.22762849,0.10201673,0.08321945,0.32889153,0.15472256,0.16014229,-0.01085518,1.72082296,0.08326543,0.25525840,0.07121178,-0.26099882,-0.85470566,0.03874342,0.33354610,0.07842859,0.27478195,-0.26395589,-0.12919324,0.31701864,0.44136970,0.18376913,0.49012313,0.43349891,-0.08263150,0.42608250,-0.08619159,-0.26962252,0.56152680,-0.30022321,0.18019826,-0.06517617,-0.11474282,100001_202106,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-06-01,28,0.29246667,0.84944695,0.99193179,1048526.41,260490.57,260490.57,3,0,840,9,1361104.27,0.06032,191570.96,0.0,0.0,0.0,8459.73,185.69,0,,0.0,432999.45,2.893483,0.040312,69404.78,RECUPERACION
29,-0.14783947,0.05148439,0.12373319,-0.35510218,0.20286364,-0.02864676,0.30891144,0.24116308,0.64614128,0.00855232,-0.63663014,-0.09767776,0.71572159,-0.14159092,0.58538502,-0.06875040,-0.13065763,-0.18603908,0.09022051,0.05476673,0.32834479,0.24702909,0.19853125,0.04277057,1.72919934,0.13033412,0.24990256,0.06760858,-0.30274074,-0.87134224,-0.02610739,0.30175106,0.15610815,0.25443811,-0.28795928,-0.11892441,0.32914136,0.48824739,0.22615703,0.49677038,0.39563808,-0.12908343,0.42707584,-0.09185770,-0.26078103,0.52080028,-0.30830101,0.18407852,-0.16933639,-0.14517373,100001_202107,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-07-01,29,0.28413333,0.86725755,0.99193179,1048526.41,258374.5,258374.5,3,0,870,10,1351664.69,0.06032,198412.78,9439.58,125.35,9314.23,17899.31,311.04,0,,0.0,397745.83,2.873416,0.026543,89162.43,RECUPERACION
30,-0.14491541,0.05104789,0.13377587,-0.36478576,0.20495300,0.00720729,0.30001776,0.25505794,0.63055327,0.00696647,-0.63077808,-0.07794929,0.72584386,-0.14579977,0.58682889,-0.09811694,-0.13161851,-0.19892555,0.10703036,0.05925245,0.32959531,0.22260706,0.18019220,0.02422173,1.73548855,0.11128531,0.25160780,0.06768331,-0.29853646,-0.87073274,-0.01144197,0.32102390,0.12137548,0.26581539,-0.28531191,-0.12279968,0.32645900,0.46729031,0.21989011,0.49679711,0.41958182,-0.11217745,0.43781678,-0.09190542,-0.25536277,0.53489505,-0.30989663,0.18812033,-0.13437388,-0.14025158,100001_202108,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-08-01,30,0.2758,0.8775659,0.98292908,1048526.41,253777.65,253777.65,3,0,900,10,1351664.69,0.06032,203831.1,0.0,0.0,0.0,17899.31,311.04,0,,0.0,412813.48,2.873416,0.031488,77171.45,RECUPERACION
31,-0.12606932,0.04753036,0.09900756,-0.35841482,0.20493364,-0.04890647,0.30930725,0.20777006,0.64986307,0.00049954,-0.62376894,-0.11119123,0.71576032,-0.12846706,0.57826114,-0.05926068,-0.13363495,-0.18240535,0.08914629,0.04803739,0.32135329,0.24787884,0.22491242,0.03726175,1.72734702,0.11776778,0.26629898,0.06656643,-0.27914297,-0.87770242,-0.02376107,0.29014474,0.19147729,0.23591301,-0.31851943,-0.12624326,0.31282866,0.48918759,0.20426898,0.46425749,0.36506299,-0.10524425,0.40179654,-0.08553676,-0.26065797,0.49777606,-0.33717304,0.18366155,-0.16478934,-0.13772926,100001_202109,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-09-01,31,0.26746667,0.89512643,0.98292908,1048526.41,251034.5,251034.5,3,0,930,9,1351664.69,0.06032,210625.47,0.0,0.0,0.0,17899.31,311.04,0,,0.0,397061.76,2.873416,0.024629,85144.85,RECUPERACION
32,-0.12896027,0.02027894,0.15096776,-0.40436436,0.19013664,0.13201470,0.27205495,0.24292872,0.59487276,0.00018204,-0.62388913,-0.00197130,0.75992398,-0.15725535,0.59937280,-0.17592457,-0.12055390,-0.23238980,0.14211267,0.08044453,0.32215935,0.14431399,0.14320506,-0.04453105,1.72650236,0.05304074,0.25678860,0.07013741,-0.26818746,-0.86867997,0.03840246,0.35979062,0.03234480,0.29329609,-0.28963283,-0.13775857,0.30806289,0.40980309,0.16671016,0.48500239,0.44852768,-0.05264432,0.44944059,-0.08846352,-0.24768340,0.58263371,-0.31768082,0.18869721,-0.01116439,-0.11855501,100001_202110,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-10-01,32,0.25913333,0.91268696,0.98292908,1048526.41,247984.48,247984.48,3,0,960,9,1351664.69,0.06032,217419.84,0.0,0.0,0.0,17899.31,311.04,0,,0.0,379819.48,2.873416,0.046978,95080.21,RECUPERACION
33,-0.12148260,0.04102696,0.12617980,-0.38773244,0.20230008,0.05857164,0.28945677,0.23817522,0.61660983,0.00068115,-0.61042600,-0.05421356,0.74367829,-0.14490056,0.59064107,-0.13146158,-0.12647159,-0.20942525,0.13173297,0.06429330,0.31732336,0.18687141,0.17548490,-0.01262995,1.74181994,0.07288512,0.26449506,0.06617041,-0.27022724,-0.87750552,0.01111133,0.33616250,0.09652211,0.27059771,-0.30959732,-0.13377978,0.30563460,0.43910262,0.18299553,0.46844473,0.42257670,-0.06466799,0.43463713,-0.08782363,-0.24662160,0.54148321,-0.33942466,0.19446350,-0.07190442,-0.12884103,100001_202111,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-11-01,33,0.2508,0.93024749,0.98292908,1048526.41,244627.58,244627.58,3,0,990,9,1351664.69,0.06032,224214.21,0.0,0.0,0.0,17899.31,311.04,0,,0.0,363437.89,2.873416,0.038084,70581.31,RECUPERACION
34,-0.11714881,0.05685791,0.09966345,-0.36858599,0.20660755,-0.00374137,0.30761102,0.22453592,0.64060061,-0.00197155,-0.60722468,-0.09322085,0.73014853,-0.13423906,0.57921977,-0.08936209,-0.12985133,-0.18779689,0.12208517,0.04792903,0.31366007,0.23103854,0.20752865,0.01441322,1.74735143,0.09285284,0.26992017,0.06479951,-0.27687733,-0.88724283,-0.01840327,0.31236893,0.15401229,0.25017799,-0.33291534,-0.13137709,0.30530802,0.46584652,0.19519017,0.45653921,0.38972766,-0.07898941,0.42178043,-0.08679911,-0.24436875,0.50947896,-0.35571866,0.19544593,-0.12435360,-0.13955143,100001_202112,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2021-12-01,34,0.24246667,0.94780802,0.98292908,1048526.41,240963.8,240963.8,3,0,1020,9,1351664.69,0.06032,231008.58,0.0,0.0,0.0,17899.31,311.04,0,,0.0,379699.96,2.873416,0.03005,73936.96,RECUPERACION
35,-0.12842792,0.07582665,0.11484735,-0.36430836,0.21005995,0.02406465,0.31235573,0.26807092,0.63682664,0.00143856,-0.60626365,-0.08226849,0.73597287,-0.14640616,0.57931986,-0.10826024,-0.12687422,-0.18965673,0.14642829,0.04717076,0.31551704,0.23371110,0.18073030,0.01204266,1.76532259,0.09121540,0.26017036,0.06315982,-0.30193234,-0.89178855,-0.02734570,0.33430122,0.11282809,0.27099573,-0.32350912,-0.12780208,0.31495670,0.45474666,0.21504102,0.47689713,0.42794113,-0.08592358,0.45577963,-0.09349483,-0.23027194,0.52732960,-0.34873741,0.20544717,-0.11765381,-0.15134030,100001_202201,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-01-01,35,0.23413333,0.96536855,0.98292908,1048526.41,236993.14,236993.14,3,0,1050,10,1351664.69,0.06032,237802.95,0.0,0.0,0.0,17899.31,311.04,0,,0.0,365764.07,2.873416,0.032981,67224.66,RECUPERACION
36,-0.12804539,0.06532651,0.13824593,-0.38676899,0.20372777,0.11345528,0.29532037,0.28694594,0.61051331,0.00090661,-0.60326900,-0.03005595,0.75840128,-0.16039024,0.58896522,-0.16602849,-0.12023299,-0.21307779,0.17621375,0.06172450,0.31444551,0.18420288,0.14091863,-0.02882582,1.76856855,0.05763273,0.25660588,0.06436219,-0.29662733,-0.88954711,0.00143112,0.36958472,0.03465797,0.29933612,-0.31322045,-0.13383814,0.31135781,0.41486873,0.19648994,0.48474790,0.46987235,-0.05755899,0.48078775,-0.09512039,-0.22147106,0.56747665,-0.34340916,0.20990611,-0.04141036,-0.14304986,100001_202202,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-02-01,36,0.2258,0.98292908,0.98292908,1048526.41,232715.6,232715.6,3,0,1080,10,1351664.69,0.06032,244597.32,0.0,0.0,0.0,17899.31,311.04,0,,0.0,353292.13,2.873416,0.04399,69630.34,RECUPERACION
37,-0.12794457,0.06149143,0.14936256,-0.39252682,0.19941694,0.14855841,0.28766968,0.29156066,0.60085883,0.00028456,-0.60412678,-0.00783677,0.76719216,-0.16497376,0.58988998,-0.18765441,-0.11688045,-0.22301956,0.18664409,0.06639390,0.31435168,0.16833956,0.12454344,-0.04458948,1.76622111,0.04267307,0.25878361,0.06624375,-0.29803272,-0.89085682,0.01403145,0.38265385,0.00633499,0.30882279,-0.31249884,-0.13481852,0.31344986,0.39685264,0.18856932,0.48644112,0.48360456,-0.04689014,0.49124830,-0.09359710,-0.21810148,0.58326207,-0.34229321,0.21094603,-0.01323396,-0.14050158,100001_202203,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-03-01,37,0.21746667,0.98292908,0.98292908,1048526.41,224127.04,224127.04,3,0,1110,10,1351664.69,0.06032,251391.69,0.0,0.0,0.0,17899.31,311.04,0,,0.0,348657.52,2.873416,0.048136,77448.63,RECUPERACION
38,-0.10998895,0.06275043,0.10475303,-0.37146994,0.20006365,0.04749770,0.30432777,0.23089328,0.63421261,-0.00641278,-0.60187491,-0.06474243,0.74568136,-0.13968848,0.57348527,-0.11830139,-0.12159386,-0.19571303,0.15156739,0.04691912,0.30740460,0.22215227,0.18867290,-0.01057803,1.75167110,0.06491987,0.27864147,0.06630089,-0.28497297,-0.90086531,-0.01147445,0.33271504,0.11816068,0.26285387,-0.35381795,-0.13381516,0.30556469,0.43670647,0.18162735,0.44927437,0.40441432,-0.05565844,0.44299778,-0.08418989,-0.22841931,0.52659160,-0.37196992,0.20279069,-0.08382447,-0.14263459,100001_202204,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-04-01,38,0.20913333,0.98292908,0.98292908,1048526.41,215538.48,215538.48,3,0,1140,9,1351664.69,0.06032,258186.06,0.0,0.0,0.0,17899.31,311.04,0,,0.0,346694.05,2.873416,0.035541,93280.81,RECUPERACION
39,-0.12213091,0.09487152,0.09348432,-0.33924086,0.20727691,-0.01731977,0.32661451,0.24983207,0.65936020,-0.00438640,-0.60523668,-0.10480739,0.72882103,-0.13546717,0.55887473,-0.07560336,-0.12690574,-0.17308183,0.14595286,0.02722236,0.31046107,0.28183004,0.20328339,0.02974934,1.76625471,0.09626184,0.27749833,0.06675177,-0.31872587,-0.91212087,-0.05110921,0.31671533,0.16031864,0.25156051,-0.36355469,-0.12395175,0.32321629,0.46443559,0.22124346,0.45924302,0.39512550,-0.09227229,0.45358621,-0.08606628,-0.22174707,0.50272132,-0.37328271,0.20740622,-0.15665648,-0.16477312,100001_202205,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-05-01,39,0.2008,0.98292908,0.98292908,1048526.41,206949.92,206949.92,3,0,1170,10,1351664.69,0.06032,264980.43,0.0,0.0,0.0,17899.31,311.04,0,,0.0,408298.25,2.873416,0.026833,93944.18,RECUPERACION
40,-0.12147453,0.09068169,0.10899832,-0.34915710,0.20482112,0.02596879,0.31571310,0.25996321,0.64473101,-0.00381491,-0.60243826,-0.07970945,0.73953071,-0.14128870,0.56237270,-0.10440160,-0.12410917,-0.18624166,0.15919190,0.03425135,0.31030103,0.25774541,0.18115089,0.01035172,1.76759996,0.07707082,0.27988968,0.06825265,-0.31729090,-0.91214963,-0.03294000,0.33448459,0.12333873,0.26399016,-0.35907512,-0.12519572,0.32453504,0.44199241,0.21257796,0.46096141,0.41736505,-0.07751805,0.46651914,-0.08472109,-0.21834424,0.52114047,-0.37217461,0.21029052,-0.12092755,-0.16049892,100001_202206,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-06-01,40,0.19246667,0.98292908,0.98292908,1048526.41,198361.36,198361.36,3,0,1200,10,1351664.69,0.06032,271774.8,0.0,0.0,0.0,17899.31,311.04,0,,0.0,400015.27,2.873416,0.03221,91768.96,RECUPERACION
41,-0.10632521,0.06956377,0.11124873,-0.36784458,0.19882347,0.06140847,0.29894099,0.23298306,0.62991865,-0.00738080,-0.59584865,-0.05682404,0.75035838,-0.13796032,0.56663597,-0.12714285,-0.12152497,-0.20048595,0.16037702,0.04328284,0.30554482,0.22326642,0.17824742,-0.01664707,1.75599886,0.04955025,0.29258895,0.07026628,-0.29058820,-0.91057627,-0.00289962,0.33950845,0.11130854,0.26217126,-0.36784893,-0.13169253,0.31318298,0.42087898,0.17930872,0.44037562,0.41101570,-0.04577329,0.45297330,-0.07757607,-0.22320682,0.52794042,-0.38369906,0.20718551,-0.07480785,-0.14465183,100001_202207,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-07-01,41,0.18413333,0.98292908,0.98292908,1048526.41,189772.8,189772.8,3,0,1230,9,1351664.69,0.06032,278569.17,0.0,0.0,0.0,17899.31,311.04,0,,0.0,377798.73,2.873416,0.037011,94504.49,RECUPERACION
42,-0.11869006,0.09144452,0.12640993,-0.35846187,0.20564685,0.06686443,0.30258067,0.27409538,0.62772074,-0.00231964,-0.59258269,-0.05861372,0.75011227,-0.14509120,0.56448083,-0.13398002,-0.12385483,-0.20009524,0.17435430,0.03932646,0.30930942,0.23384953,0.15618708,-0.00778172,1.77622818,0.05353666,0.28846197,0.07069246,-0.31496113,-0.91510648,-0.01115540,0.35373022,0.08830245,0.27416059,-0.35833945,-0.12527628,0.32804283,0.41622002,0.20615879,0.45750680,0.44453742,-0.05920963,0.48178589,-0.08086993,-0.21403344,0.53509302,-0.37731814,0.21656205,-0.08706131,-0.15674948,100001_202208,100001,SME,SME_MICRO,PRESTAMO,FALLIDO,90_DIAS_VENCIDO,2019-02-24,1369564.0,PRENDA,470403.35,0.06032,2022-08-01,42,0.1758,0.98292908,0.98292908,1048526.41,181184.24,181184.24,3,0,1260,10,1351664.69,0.06032,285363.54,0.0,0.0,0.0,17899.31,311.04,0,,0.0,414153.29,2.873416,0.037489,76453.62,RECUPERACION
43,-0.01033320,-0.08701304,-0.44466537,-0.66312210,-0.06741092,0.25662323,0.03355408,0.45974213,0.43998940,-0.89027413,-0.63251134,0.05232849,0.28868007,-0.39825037,0.74642265,-0.17251486,0.29756925,0.51694489,-0.28708920,-0.63261784,0.17305703,-0.04027251,0.09219416,-0.01573637,0.85443950,0.31046644,-0.23539144,-0.36464716,-0.06836299,-0.47936277,0.22438476,-0.14558543,-0.02844516,0.00357351,0.12278640,0.33792393,0.63072325,0.59893632,0.47557156,0.08838593,0.33372986,-0.34457954,-0.07063932,0.49599686,0.06824541,0.87787141,0.05781192,0.71794654,-0.27039479,0.09768367,100002_202002,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2020-02-01,1,1.0,0.73212458,1.0,950101.19,695592.44,695592.44,3,0,30,9,1182149.98,0.12497,12311.11,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.033545,68550.87,ESTIMACION
44,-0.02332517,-0.07428823,-0.42271321,-0.66118588,-0.06879968,0.30213560,0.03568052,0.49885506,0.43442316,-0.88912915,-0.64230634,0.07842622,0.29866113,-0.41193986,0.74658752,-0.19844596,0.30328483,0.51032300,-0.26317390,-0.63162075,0.17756845,-0.04319216,0.05947920,-0.02425507,0.86313389,0.30759764,-0.24683988,-0.36505960,-0.09642023,-0.48129189,0.22201109,-0.11977008,-0.08324035,0.02659932,0.13516769,0.33988902,0.64312617,0.58186437,0.49122374,0.11413991,0.37187798,-0.35145629,-0.03387137,0.49261886,0.08341156,0.90739765,0.07305486,0.72376955,-0.25222373,0.08824730,100002_202003,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2020-03-01,2,1.0,0.73977817,1.0,950101.19,702864.12,702864.12,3,0,60,10,1182149.98,0.12497,24622.22,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.038239,81001.45,ESTIMACION
45,-0.01694342,-0.05746914,-0.44330262,-0.64503172,-0.05956101,0.23615380,0.05210055,0.48934085,0.45661139,-0.89047796,-0.63772737,0.03418279,0.28412779,-0.39937684,0.73720959,-0.15514211,0.29881522,0.53113209,-0.27632966,-0.64777214,0.17513235,-0.00153198,0.08972793,0.00611237,0.87131593,0.32918041,-0.23982305,-0.36819753,-0.10111627,-0.48801973,0.19855915,-0.14277472,-0.02420546,0.00293605,0.11685257,0.34293076,0.64338093,0.60926628,0.50588187,0.10112699,0.34307571,-0.36546722,-0.04822647,0.49672909,0.08491623,0.87242021,0.05757186,0.72594622,-0.30985492,0.07941723,100002_202004,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2020-04-01,3,1.0,0.74743175,1.0,950101.19,710135.8,710135.8,3,0,90,10,1182149.98,0.12497,36933.33,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.029925,70723.49,ESTIMACION
46,-0.00905924,0.07306568,-0.24368533,-0.39665502,-0.32306550,-0.12942523,-0.05710591,0.37028219,0.62181646,-0.68397610,-0.76100907,-0.15477059,0.47972655,-0.35620661,1.04558723,-0.23733428,0.05856478,0.49621452,-0.17943860,-0.47369426,0.15522799,0.09563109,0.15517416,-0.21285038,0.92682066,0.38686645,-0.00974767,0.00136796,-0.04853357,-0.43073928,0.05798113,0.11109928,0.18671288,0.23427124,0.13367018,0.47325495,0.73828912,0.82391716,0.50089492,0.14271817,0.29446549,-0.07653087,0.17319971,-0.02000939,0.06714163,0.70107448,-0.28743461,0.68368167,-0.36986805,0.31318873,100002_202005,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2020-05-01,4,0.52166667,0.75508533,1.0,950101.19,374247.57,374247.57,3,0,120,10,1182149.98,0.12497,49244.44,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.020746,69956.33,RECUPERACION
47,0.00220528,0.03106956,-0.20449972,-0.44899258,-0.33842594,0.02988866,-0.10104498,0.36819471,0.56683415,-0.68727844,-0.75461079,-0.05637672,0.52035722,-0.37254323,1.06655050,-0.34141565,0.06770729,0.44659417,-0.14433968,-0.44113759,0.15234574,-0.01447080,0.09496715,-0.29538137,0.91605033,0.31680982,-0.00564830,0.00666599,-0.01098717,-0.41979864,0.13317342,0.16388014,0.06301245,0.27219374,0.14994764,0.45805695,0.72377156,0.74963193,0.44339251,0.13881229,0.34813954,-0.00998598,0.19140962,-0.01504872,0.06900782,0.76735187,-0.28160407,0.68294440,-0.21708062,0.34382696,100002_202006,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2020-06-01,5,0.51333333,0.76273892,1.0,950101.19,372001.96,372001.96,3,0,150,9,1182149.98,0.12497,61555.55,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.041098,74238.2,RECUPERACION
48,-0.00911031,0.05527439,-0.19608884,-0.43575837,-0.33848886,0.01817866,-0.08805706,0.39612956,0.57552919,-0.68198243,-0.75591167,-0.07122735,0.52062960,-0.38126549,1.05787253,-0.33072046,0.06940366,0.46175432,-0.13292798,-0.45012979,0.15401990,0.01985769,0.08483402,-0.28171605,0.93011139,0.33021136,-0.01052568,0.00745043,-0.03920585,-0.42914718,0.11049002,0.16630885,0.05945996,0.27756806,0.14788820,0.46597899,0.73649568,0.75674851,0.46861302,0.16083863,0.35683949,-0.03203287,0.21509857,-0.02061887,0.07680314,0.76895023,-0.27396513,0.68880866,-0.25006984,0.32515572,100002_202007,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2020-07-01,6,0.505,0.7703925,1.0,950101.19,369635.17,369635.17,3,0,180,10,1150025.83,0.12497,73866.66,32124.15,1174.27,30949.88,32124.15,1174.27,0,,0.0,0.0,0.0,0.038737,79634.01,RECUPERACION
