ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
100002_202201,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-01-01,24,0.355,0.83360207,0.88816761,950101.19,281162.24,281162.24,3,0,720,9,1075897.89,0.12497,268909.92,0.0,0.0,0.0,106252.09,3093.93,0,,0.0,0.0,0.0,0.02933,77003.66,RECUPERACION
100002_202202,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-02-01,25,0.34666667,0.8381492,0.88816761,950101.19,276059.87,276059.87,3,0,750,10,1075897.89,0.12497,280114.5,0.0,0.0,0.0,106252.09,3093.93,0,,0.0,0.0,0.0,0.04572,90017.53,RECUPERACION
100002_202203,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-03-01,26,0.33833333,0.84269633,0.88816761,950101.19,270885.49,270885.49,3,0,780,10,1075897.89,0.12497,291319.08,0.0,0.0,0.0,106252.09,3093.93,0,,0.0,0.0,0.0,0.03979,79532.21,RECUPERACION
100002_202204,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-04-01,27,0.33,0.84724345,0.88816761,950101.19,265639.11,265639.11,3,0,810,10,1044936.03,0.12497,302523.66,30961.86,1467.12,29494.74,137213.95,4561.05,0,,0.0,0.0,0.0,0.041407,69286.8,RECUPERACION
100002_202205,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-05-01,28,0.32166667,0.82644439,0.85557965,950101.19,252574.53,252574.53,3,0,840,10,1044936.03,0.12497,304699.92,0.0,0.0,0.0,137213.95,4561.05,0,,0.0,0.0,0.0,0.02576,75629.57,RECUPERACION
100002_202206,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-06-01,29,0.31333333,0.8300863,0.85557965,950101.19,247115.34,247115.34,3,0,870,10,1044936.03,0.12497,315582.06,0.0,0.0,0.0,137213.95,4561.05,0,,0.0,0.0,0.0,0.03091,68144.48,RECUPERACION
100002_202207,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-07-01,30,0.305,0.83372821,0.85557965,950101.19,241598.48,241598.48,3,0,900,10,1044936.03,0.12497,326464.2,0.0,0.0,0.0,137213.95,4561.05,0,,0.0,0.0,0.0,0.03496,63635.6,RECUPERACION
100002_202208,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-08-01,31,0.29666667,0.83737011,0.85557965,950101.19,236023.95,236023.95,3,0,930,10,1044936.03,0.12497,337346.34,0.0,0.0,0.0,137213.95,4561.05,0,,0.0,0.0,0.0,0.034475,83485.33,RECUPERACION
100002_202209,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-09-01,32,0.28833333,0.84101202,0.85557965,950101.19,230391.75,230391.75,3,0,960,10,1044936.03,0.12497,348228.48,0.0,0.0,0.0,137213.95,4561.05,0,,0.0,0.0,0.0,0.032634,83392.47,RECUPERACION
100002_202210,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-10-01,33,0.28,0.84465393,0.85557965,950101.19,224701.88,224701.88,3,0,990,10,1044936.03,0.12497,359110.62,0.0,0.0,0.0,137213.95,4561.05,0,,0.0,0.0,0.0,0.037577,78950.85,RECUPERACION
100002_202211,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-11-01,34,0.27166667,0.84829583,0.85557965,950101.19,218954.34,218954.34,3,0,1020,9,1015904.89,0.12497,369992.76,29031.14,910.57,28120.57,166245.09,5471.62,0,,0.0,0.0,0.0,0.040016,69146.43,RECUPERACION
100002_202212,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2022-12-01,35,0.26333333,0.82223067,0.82502381,950101.19,205716.62,205716.62,3,0,1050,9,1015904.89,0.12497,370293.0,0.0,0.0,0.0,166245.09,5471.62,0,,0.0,0.0,0.0,0.031388,61179.38,RECUPERACION
100002_202301,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-01-01,36,0.255,0.82502381,0.82502381,950101.19,199883.31,199883.31,3,0,1080,9,1015904.89,0.12497,380872.8,0.0,0.0,0.0,166245.09,5471.62,0,,0.0,0.0,0.0,0.040269,62793.13,RECUPERACION
100002_202302,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-02-01,37,0.24666667,0.82502381,0.82502381,950101.19,193351.17,193351.17,3,0,1110,9,1015904.89,0.12497,391452.6,0.0,0.0,0.0,166245.09,5471.62,0,,0.0,0.0,0.0,0.042415,91024.81,RECUPERACION
100002_202303,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-03-01,38,0.23833333,0.82502381,0.82502381,950101.19,186819.04,186819.04,3,0,1140,9,1015904.89,0.12497,402032.4,0.0,0.0,0.0,166245.09,5471.62,0,,0.0,0.0,0.0,0.034949,69846.97,RECUPERACION
100002_202304,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-04-01,39,0.23,0.82502381,0.82502381,950101.19,180286.9,180286.9,3,0,1170,9,1015904.89,0.12497,412612.2,0.0,0.0,0.0,166245.09,5471.62,0,,0.0,0.0,0.0,0.03135,67123.9,RECUPERACION
100002_202305,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-05-01,40,0.22166667,0.82502381,0.82502381,950101.19,173754.77,173754.77,3,0,1200,10,1000398.66,0.12497,423192.0,15506.23,408.44,15097.79,181751.32,5880.06,0,,0.0,0.0,0.0,0.021415,81765.59,RECUPERACION
100002_202306,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-06-01,41,0.21333333,0.8087032,0.8087032,950101.19,163914.64,163914.64,3,0,1230,9,1000398.66,0.12497,427151.12,0.0,0.0,0.0,181751.32,5880.06,0,,0.0,0.0,0.0,0.040725,88896.36,RECUPERACION
100002_202307,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-07-01,42,0.205,0.8087032,0.8087032,950101.19,157511.72,157511.72,3,0,1260,10,1000398.66,0.12497,437569.44,0.0,0.0,0.0,181751.32,5880.06,0,,0.0,0.0,0.0,0.019747,88425.13,RECUPERACION
100002_202308,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-08-01,43,0.19666667,0.8087032,0.8087032,950101.19,151108.81,151108.81,3,0,1290,10,1000398.66,0.12497,447987.76,0.0,0.0,0.0,181751.32,5880.06,0,,0.0,0.0,0.0,0.029132,74158.16,RECUPERACION
100002_202309,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-09-01,44,0.18833333,0.8087032,0.8087032,950101.19,144705.89,144705.89,3,0,1320,9,1000398.66,0.12497,458406.08,0.0,0.0,0.0,181751.32,5880.06,0,,0.0,0.0,0.0,0.026454,62018.37,RECUPERACION
100002_202310,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-10-01,45,0.18,0.8087032,0.8087032,950101.19,138302.98,138302.98,3,0,1350,9,1000398.66,0.12497,468824.4,0.0,0.0,0.0,181751.32,5880.06,0,,0.0,0.0,0.0,0.046724,78656.91,RECUPERACION
100002_202311,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-11-01,46,0.17166667,0.8087032,0.8087032,950101.19,131900.06,131900.06,3,0,1380,10,964727.28,0.12497,479242.72,35671.38,1097.2,34574.18,217422.7,6977.26,0,,0.0,0.0,0.0,0.043657,74251.68,RECUPERACION
100002_202312,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2023-12-01,47,0.16333333,0.77115838,0.77115838,950101.19,119670.82,119670.82,3,0,1410,10,964727.28,0.12497,472201.01,0.0,0.0,0.0,217422.7,6977.26,0,,0.0,0.0,0.0,0.026449,70567.69,RECUPERACION
100002_202401,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-01-01,48,0.155,0.77115838,0.77115838,950101.19,113565.17,113565.17,3,0,1440,10,964727.28,0.12497,482247.84,0.0,0.0,0.0,217422.7,6977.26,0,,0.0,0.0,0.0,0.027756,77531.19,RECUPERACION
100002_202402,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-02-01,49,0.14666667,0.77115838,0.77115838,950101.19,107459.51,107459.51,3,0,1470,10,964727.28,0.12497,492294.67,0.0,0.0,0.0,217422.7,6977.26,0,,0.0,0.0,0.0,0.026453,87238.06,RECUPERACION
100002_202403,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-03-01,50,0.13833333,0.77115838,0.77115838,950101.19,101353.86,101353.86,3,0,1500,9,964727.28,0.12497,502341.5,0.0,0.0,0.0,217422.7,6977.26,0,,0.0,0.0,0.0,0.037727,77504.53,RECUPERACION
100002_202404,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-04-01,51,0.13,0.77115838,0.77115838,950101.19,95248.2,95248.2,3,0,1530,9,964727.28,0.12497,512388.33,0.0,0.0,0.0,217422.7,6977.26,0,,0.0,0.0,0.0,0.023433,82386.17,RECUPERACION
100002_202405,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-05-01,52,0.12166667,0.77115838,0.77115838,950101.19,89142.55,89142.55,3,0,1560,10,964727.28,0.12497,522435.16,0.0,0.0,0.0,217422.7,6977.26,0,,0.0,0.0,0.0,0.0393,64377.83,RECUPERACION
100002_202406,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-06-01,53,0.11333333,0.77115838,0.77115838,950101.19,83036.9,83036.9,3,0,1590,9,964727.28,0.12497,532481.99,0.0,0.0,0.0,217422.7,6977.26,0,,0.0,0.0,0.0,0.0308,74694.26,RECUPERACION
100002_202407,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-07-01,54,0.105,0.77115838,0.77115838,950101.19,76931.24,76931.24,3,0,1620,10,941592.14,0.12497,542528.82,23135.14,962.43,22172.71,240557.84,7939.69,0,,0.0,0.0,0.0,0.041566,73422.07,RECUPERACION
100002_202408,100002,SME,SME_MICRO,TARJETA,SUBASTA,90_DIAS_VENCIDO,2020-01-02,1182149.98,NINGUNA,0.0,0.12497,2024-08-01,55,0.09666667,0.74680819,0.74680819,950101.19,68589.19,68589.19,3,0,1650,10,941592.14,0.12497,539324.5,0.0,0.0,0.0,240557.84,7939.69,0,,0.0,0.0,0.0,0.033618,80870.81,RECUPERACION
100003_202205,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-05-01,1,1.0,0.73843917,1.0,460749.29,340235.32,340235.32,3,0,30,9,505446.77,0.12567,5293.29,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.040947,43713.3,ESTIMACION
100003_202206,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-06-01,2,1.0,0.74591233,1.0,460749.29,343678.58,343678.58,3,0,60,9,505446.77,0.12567,10586.58,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.037648,37242.57,ESTIMACION
100003_202207,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-07-01,3,1.0,0.7533855,1.0,460749.29,347121.83,347121.83,3,0,90,10,505446.77,0.12567,15879.87,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.024556,33395.44,ESTIMACION
100003_202208,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-08-01,4,0.54166667,0.76085867,1.0,460749.29,189889.42,189889.42,3,0,120,9,505446.77,0.12567,21173.16,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.047636,34156.8,RECUPERACION
100003_202209,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-09-01,5,0.53333333,0.76833183,1.0,460749.29,188804.45,188804.45,3,0,150,9,504439.64,0.12567,26466.45,1007.13,37.64,969.49,1007.13,37.64,0,,0.0,0.0,0.0,0.036374,33725.06,RECUPERACION
100003_202210,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-10-01,6,0.525,0.77544069,0.99781415,460749.29,187573.97,187573.97,3,0,180,9,504439.64,0.12567,31696.44,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.028364,30166.04,RECUPERACION
100003_202211,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-11-01,7,0.51666667,0.78285314,0.99781415,460749.29,186361.16,186361.16,3,0,210,9,504439.64,0.12567,36979.18,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.034841,32142.71,RECUPERACION
100003_202212,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2022-12-01,8,0.50833333,0.79026559,0.99781415,460749.29,185091.44,185091.44,3,0,240,10,504439.64,0.12567,42261.92,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.046315,38893.21,RECUPERACION
100003_202301,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-01-01,9,0.5,0.79767804,0.99781415,460749.29,183764.79,183764.79,3,0,270,10,504439.64,0.12567,47544.66,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.03953,36000.81,RECUPERACION
100003_202302,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-02-01,10,0.49166667,0.80509049,0.99781415,460749.29,182381.23,182381.23,3,0,300,10,504439.64,0.12567,52827.4,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.02476,44222.7,RECUPERACION
100003_202303,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-03-01,11,0.48333333,0.81250293,0.99781415,460749.29,180940.74,180940.74,3,0,330,9,504439.64,0.12567,58110.14,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.031808,43906.75,RECUPERACION
100003_202304,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-04-01,12,0.475,0.81991538,0.99781415,460749.29,179443.33,179443.33,3,0,360,9,504439.64,0.12567,63392.88,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.035641,42800.81,RECUPERACION
100003_202305,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-05-01,13,0.46666667,0.82732783,0.99781415,460749.29,177889.0,177889.0,3,0,390,9,504439.64,0.12567,68675.62,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.044332,40117.31,RECUPERACION
100003_202306,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-06-01,14,0.45833333,0.83474028,0.99781415,460749.29,176277.75,176277.75,3,0,420,9,504439.64,0.12567,73958.36,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.035852,40285.85,RECUPERACION
100003_202307,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-07-01,15,0.45,0.84215273,0.99781415,460749.29,174609.57,174609.57,3,0,450,10,504439.64,0.12567,79241.1,0.0,0.0,0.0,1007.13,37.64,0,,0.0,0.0,0.0,0.023741,34882.15,RECUPERACION
100003_202308,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-08-01,16,0.44166667,0.84956518,0.99781415,460749.29,172884.48,172884.48,3,0,480,9,494130.37,0.12567,84523.84,10309.27,462.02,9847.25,11316.4,499.66,0,,0.0,0.0,0.0,0.031589,41345.54,RECUPERACION
100003_202309,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-09-01,17,0.43333333,0.84641165,0.97543914,460749.29,168992.88,168992.88,3,0,510,9,494130.37,0.12567,87971.26,0.0,0.0,0.0,11316.4,499.66,0,,0.0,0.0,0.0,0.038129,43749.36,RECUPERACION
100003_202310,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-10-01,18,0.425,0.85320257,0.97543914,460749.29,167072.8,167072.8,3,0,540,10,492205.52,0.12567,93146.04,1924.85,47.63,1877.22,13241.25,547.29,0,,0.0,0.0,0.0,0.035391,40531.36,RECUPERACION
100003_202311,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-11-01,19,0.41666667,0.85778862,0.97126149,460749.29,164677.29,164677.29,3,0,570,9,477199.37,0.12567,97937.78,15006.15,165.08,14841.07,28247.4,712.37,0,,0.0,0.0,0.0,0.037732,42525.09,RECUPERACION
100003_202312,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2023-12-01,20,0.40833333,0.8463696,0.93869247,460749.29,159235.38,159235.38,3,0,600,10,477199.37,0.12567,99949.4,0.0,0.0,0.0,28247.4,712.37,0,,0.0,0.0,0.0,0.016651,39060.33,RECUPERACION
100003_202401,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-01-01,21,0.4,0.85213978,0.93869247,460749.29,157049.12,157049.12,3,0,630,10,470748.2,0.12567,104946.87,6451.17,203.22,6247.95,34698.57,915.59,0,,0.0,0.0,0.0,0.047917,35218.14,RECUPERACION
100003_202402,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-02-01,22,0.39166667,0.8493535,0.924691,460749.29,153274.45,153274.45,3,0,660,10,470748.2,0.12567,108458.02,0.0,0.0,0.0,34698.57,915.59,0,,0.0,0.0,0.0,0.046094,39144.11,RECUPERACION
100003_202403,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-03-01,23,0.38333333,0.85473475,0.924691,460749.29,150963.73,150963.73,3,0,690,10,470748.2,0.12567,113387.93,0.0,0.0,0.0,34698.57,915.59,0,,0.0,0.0,0.0,0.030701,43502.92,RECUPERACION
100003_202404,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-04-01,24,0.375,0.860116,0.924691,460749.29,148611.69,148611.69,3,0,720,9,465540.46,0.12567,118317.84,5207.74,253.76,4953.98,39906.31,1169.35,0,,0.0,0.0,0.0,0.021076,43480.15,RECUPERACION
100003_202405,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-05-01,25,0.36666667,0.85764811,0.91338823,460749.29,144892.28,144892.28,3,0,750,9,465540.46,0.12567,121884.25,0.0,0.0,0.0,39906.31,1169.35,0,,0.0,0.0,0.0,0.042681,41091.14,RECUPERACION
100003_202406,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-06-01,26,0.35833333,0.86271539,0.91338823,460749.29,142435.89,142435.89,3,0,780,9,464903.98,0.12567,126759.62,636.48,26.08,610.4,40542.79,1195.43,0,,0.0,0.0,0.0,0.040226,41115.7,RECUPERACION
100003_202407,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-07-01,27,0.35,0.86674662,0.91200683,460749.29,139773.51,139773.51,3,0,810,10,464903.98,0.12567,131455.17,0.0,0.0,0.0,40542.79,1195.43,0,,0.0,0.0,0.0,0.037933,42262.84,RECUPERACION
100003_202408,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-08-01,28,0.34166667,0.87177554,0.91200683,460749.29,137237.24,137237.24,3,0,840,9,446727.04,0.1545,167597.92,18176.94,487.84,17689.1,58719.73,1683.27,0,,0.0,0.0,0.0,0.031206,31163.6,RECUPERACION
100003_202409,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-09-01,29,0.33333333,0.84502462,0.87255601,460749.29,129781.5,129781.5,3,0,870,9,441239.79,0.1545,166796.69,5487.25,189.88,5297.37,64206.98,1873.15,0,,0.0,0.0,0.0,0.034211,40210.41,RECUPERACION
100003_202410,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-10-01,30,0.325,0.83903317,0.8606466,460749.29,125639.78,125639.78,3,0,900,9,441239.79,0.1545,170428.8,0.0,0.0,0.0,64206.98,1873.15,0,,0.0,0.0,0.0,0.034664,39603.76,RECUPERACION
100003_202411,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-11-01,31,0.31666667,0.84263541,0.8606466,460749.29,122943.83,122943.83,3,0,930,10,438275.59,0.1545,176109.76,2964.2,44.6,2919.6,67171.18,1917.75,0,,0.0,0.0,0.0,0.036861,38692.88,RECUPERACION
100003_202412,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2024-12-01,32,0.30833333,0.84051904,0.85421317,460749.29,119407.8,119407.8,3,0,960,9,438275.59,0.1545,180569.6,0.0,0.0,0.0,67171.18,1917.75,0,,0.0,0.0,0.0,0.043398,39834.97,RECUPERACION
100003_202501,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2025-01-01,33,0.3,0.84394257,0.85421317,460749.29,116653.78,116653.78,3,0,990,10,438275.59,0.1545,186212.4,0.0,0.0,0.0,67171.18,1917.75,0,,0.0,0.0,0.0,0.035843,41687.4,RECUPERACION
100003_202502,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2025-02-01,34,0.29166667,0.8473661,0.85421317,460749.29,113873.47,113873.47,3,0,1020,9,438275.59,0.1545,191855.2,0.0,0.0,0.0,67171.18,1917.75,0,,0.0,0.0,0.0,0.0335,43096.42,RECUPERACION
100003_202503,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2025-03-01,35,0.28333333,0.85078963,0.85421317,460749.29,111066.87,111066.87,3,0,1050,10,438275.59,0.1545,197498.0,0.0,0.0,0.0,67171.18,1917.75,0,,0.0,0.0,0.0,0.039634,30372.31,RECUPERACION
100003_202504,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2025-04-01,36,0.275,0.85421317,0.85421317,460749.29,108233.98,108233.98,3,0,1080,10,438275.59,0.1545,203140.8,0.0,0.0,0.0,67171.18,1917.75,0,,0.0,0.0,0.0,0.046376,42287.09,RECUPERACION
100003_202505,100003,SME,SME_MICRO,TARJETA,SUBASTA,IMPROBABLE_PAGO,2022-04-18,505446.77,NINGUNA,0.0,0.12567,2025-05-01,37,0.26666667,0.85421317,0.85421317,460749.29,104954.16,104954.16,3,0,1110,9,438275.59,0.1545,208783.6,0.0,0.0,0.0,67171.18,1917.75,0,,0.0,0.0,0.0,0.033128,36597.34,RECUPERACION
